inlaid,nakatanim
inland,sa loob ng bansa
inlay,kalupkupan
inlet,pumapasok
inly,sa loob
inmate,preso
inmates,bilanggo
inmost,kaloob-looban
inn,otel
innards,lamang-loob
innate,katutubo
inner,panloob
innermost,kaloob-looban
inning,ining
innings,panahon ng maliksing buhay
innocence,kawalan ng kasalanan
innocency,pagkawalang sala
innocent,walang sala
innocents,walang sala
innocuous,hindi nakapipinsala
innovate,magpabago
innovating,pinapabago
innovation,makabagong ideya
innovations,mga makabagong-likha
innovative,makabagong
innovatory,nagpapabago
innuendo,pasaring
innumerable,hindi mabilang
inoculate,magbakuna
inoculation,pagbabakuna
inoffensive,walang maipipintas
inoperable,walang bisa
inoperative,walang bisa
inopportune,hindi napapanahon
inordinate,sobra
inorganic,tulagay
inputs,input
inquest,pagsisiyasat tungkol sa pagkamatay
inquietude,pag-aalaala
inquire,magtanong
inquired,Nagtanong
inquirer,nagtatanong
inquiries,pagtatanong
inquiring,nagtatanong
inquiry,pagtatanong
inquisition,pag-uusisa
inquisitional,pansiyasat
inquisitive,matanong
inquisitiveness,kausisaan
inquisitorial,pansiyasat
inroad,pagsalakay
inroads,sumalakay
inrush,mabilis na pagpasok
insalubrious,hindi pampalusog
insane,sira ang ulo
insanely,nakakamanghang
insanitary,marumi
insanity,pagkasira ng ulo
insatiable,walang kabusugan
insatiate,walang kasiyahan
inscribe,magtala
inscribed,nakasulat
inscription,tatak
inscrutability,kahiwagaan
inscrutable,hindi maintindihan
insect,insekto
insecticide,pamatay-insekto
insectivores,insektibora
insectivorous,kumakain ng mga insekto
insects,insekto
insecure,walang katiyakan
insecurity,kawalan ng kapanatagan
insemination,pagpapabinhi
insensate,walang buhay
insensibility,kawalan ng malay
insensible,walang malay-tao
insensibly,nang walang pakiramdam
insensitive,walang nararamdaman
insensitivity,kawalan ng damdamin
inseparable,hindi mapaghihiwalay
insert,magsingit
inserted,nakapasok
inserting,pagpasok
insertion,pagpapasok
insertions,pagpapasok
inserts,pagsingit
inset,tanim
inshore,sa may baybayin
inside,sa loob
insider,tagaloob
insidious,lihim na mapanira
insight,kabatiran
insightful,pakinabang
insights,mga pananaw
insignia,sagisag
insignificance,kawalan ng kabuluhan
insignificant,hindi gaanong mahalaga
insignificantly,nang hindi mahalaga
insincere,mapagdaya
insincerity,kawalan ng katapatan
insinuate,magparamdam
insinuated,Ipinahiwatig
insinuatingly,nagpapahiwatig
insinuation,paramdam
insipid,walang latoy
insipidity,walang lasa
insist,igiit
insisted,Iginiit
insistence,paggigiit
insistent,sunud-sunod
insisting,paggigiit
insists,iginigiit
insolence,kawalang-hiyaan
insolent,walang galang
insolubility,kawalan ng kayang matutunaw
insoluble,hindi malulutas
insolvency,kawalan ng ibabayad
insolvent,bagsak ang negosyo
insomnia,hindi pagkakatulog
Insomuch,Sa ganyan
insouciance,pagkapabaya
inspect,siyasatin
inspected,siniyasat
inspection,inspeksyon
inspections,iinspeksyon
inspector,inspektor
inspectorate,tungkulin ng inspektor
inspiration,inspirasyon
inspire,magbigay ng inspirasyon
inspired,pinukaw
inspires,binibigyang inspirasyon
inspiring,nakasisigla
instability,kawalang-tatag
install,i-install
installation,pag-install
installations,gusali
installed,na naka-install
installers,mga installer
installing,pag-install
Installment,Hulugan
installments,installment
installs,mga pag-install
instalment,grupo ng paninda
instalments,installment
instance,pagkakataon
instances,pagkakataon
instancy,kamadalian
instant,saglit
instantaneous,madalian
instantaneously,agad
instantiate,magbigay ng halimbawa
instantly,kaagad
instead,sa halip
instigate,duldulan
instigated,inudyok
instigation,budlong
instigator,manunulsol
instil,magtanim
instill,makintal
instillation,pagtatanim sa isip
instinct,likas na hilig
instinctive,katutubo
instinctively,nang katutubo
institute,instituto
instituted,Pinasimulan
institutes,Instituto
institution,institusyon
institutionalisation,pagkakaospital
institutionalise,institutionalize
institutionalised,itinatag
institutionalising,institutionalizing
institutions,institusyon
instruct,tagubilinan
instructed,itinagubilin
instruction,pagtuturo
instructional,edukasyonal
instructions,tagubilin
instructive,nakapagtuturo
instructor,magtuturo
instructors,instructor
instrument,instrumento
instrumental,nakatulong
instrumentalist,musiko
instrumentality,kaparaanan
instrumentation,paggamit ng mga kasangkapan
instruments,instrumento
insubordinate,matigas ang ulo
insubordination,katigasan ng ulo
insubstantial,walang katotohanan
insufferable,mapagtiisan
insufficiency,kakapusan
insufficient,hindi sapat
insular,nauukol sa pulo
insularity,kinalalagayan sa pulo
insulate,gamitan ng insulasyon
insulation,pagkakabukod
insult,mang-insulto
insulted,inalipusta
insulting,mapanlait
insults,insulto
insuperable,hindi mapaglabanan
insupportable,hindi makatwiran
insurance,seguro
insure,iseguro
insured,isineguro
insurer,kompanyang nagseseguro
insurers,tagaseguro
insures,sinisiguro
insurgency,pagbabangon
insurgent,rebolusyonaryo
insurmountable,hindi malulutas
insurrection,insureksyon
insurrectionary,ng mga manghihimagsik
insurrections,insureksyon
intact,nagagalaw
intaglio,mag-intaliou
intake,paggamit
intangible,hindi madaling unawain
integers,integer
integral,mahalaga
integrate,magbuo
integrating,pagsasama
integration,pagsasama-sama
integrations,pagsasama
integrator,tagasama
integrity,integridad
intellect,talino
intellectual,intelektwal
intellectuality,katalinuhan
intellectuals,intelektwal
intelligence,katalinuhan
intelligent,matalino
intelligently,Matalinong
intelligibility,kaliwanagan
intelligible,mauunawaan
intemperance,pagmamalabis
intemperate,sobra
intend,akalain
intended,nilalayon
intending,nagbabalak
intends,nagnanais
intense,napakatindi
intensely,marubdob
intensification,pagtindi
intensified,tumindi
intensify,tumindi
intensifying,pagpapaigting
intensity,kasasalan
intensive,masinsinan
intent,layunin
intention,intensyon
intentional,intensyonal
intentionally,sinasadya
intentioned,intensiyon
intentions,intensyon
intently,sinasadya
intents,haka
inter,ilibing
interact,makipag-ugnayan
interacted,nakipag-ugnayan
interacting,pakikipag-ugnay
interaction,pakikipag-ugnayan
interactions,pakikipag-ugnayan
interactively,interactive
interacts,nakikipag-ugnayan
interbreed,magparami
intercede,mamagitan
interceded,namagitan
interceding,namamagitan
intercept,punto ng pagtawid
intercepted,naharang
intercepting,sa pagharang
interception,pagharang
intercession,pananalangin
intercessor,tagapamagitan
interchange,pagpapalitan
interchangeable,mapagpapalit
interchangeably,salitan
intercollegiate,pangholehiyo
intercom,suwits
intercommunicate,makipag-usap
intercommunication,pakikipag-usap
interconnect,magkabit
interconnecting,magkakadugtong
interconnection,pagkakabit
intercontinental,ng mga lupalop
intercourse,pagtatalik
interdepartmental,ng lahat na kagawaran
interdependence,pagtutulungan
interdependent,nagtutulungan
interdict,pagbabawal
interdiction,pagbabawal
interest,interes
interested,interesado
interesting,kawili-wili
interestingly,nang kawili-wili
interests,interes
interfaces,interface
interfere,makialam
interfered,nakialam
interference,panghihimasok
interfering,nakakasagabal
interim,pansamantala
interior,panloob
interject,magsingit
interjected,sumabad
interjection,pagsabad
interlace,ilala
interleave,magpagitna
interlock,pagkawingin
interlocutory,ng pakikipag-usap
interloper,taong mapanghimasok
interlude,patlang
intermarry,mang-agkapangasawahan
intermeddle,makialam
intermediaries,tagapamagitan
intermediary,tagapamagitan
intermediate,nasa pagitan
interment,paglilibing
interminable,walang tigil
intermission,pagitan ng mga tagpo
intermittent,paulit-ulit
intermittently,nang paulit-ulit
intermix,magkahalo
intern,makulong
internal,panloob
internalise,isaloob
internalised,internalized
internally,sa loob
international,internasyonal
internationalisation,internationalization
internationalised,internationalized
internationalism,internasyonalismo
internationalist,internasyonalista
internecine,marugo
interpellation,pagtatanong sa nagsasalita
interplanetary,pagitan ng mga planeta
interplay,pagtutulungan
interpolate,magdagdag ng bagong salita o mga salita
interpolation,agaw
interpose,mamagitan
interposition,pagpapasok
interpret,bigyang-kahulugan
interpretation,interpretasyon
interpretations,pagpapakahulugan
interpretative,nagpapaliwanag
interpreted,naisalin
interpreter,tagapagsalin
interpreters,interprete
interpreting,pagbibigay-kahulugan
interprets,binibigyang-kahulugan
interregnum,paghintong sandali
interrelated,magkakaugnay
interrelation,pakikipag-ugnayan
interrelationship,pakikipag-ugnayan
interrogate,tanungin
interrogated,tanungin sa
interrogation,tandang pananong
interrogative,patanong
interrogatory,nagtatanong
interrupt,matigil
interrupted,Naantala
interrupting,nakakaabala
interruption,pagkaantala
interruptions,pagkagambala
intersect,bagtasin
intersection,salikop ng daan
intersections,interseksyon
intersperse,makalat
interstitial,panggitna
intertwine,maglala
intertwined,kaakibat
interval,agwat
intervals,pagitan
intervene,mamagitan
intervened,namagitan
intervening,pagitan
intervention,pakikialam
interventions,mga pamamagitan
interview,pakikipanayam
interviewed,kapanayamin
interviewee,kinakapanayam
interviewer,tagapakinayam
interviewing,pakikipanayam
interviews,panayam
intestacy,kawalan ng testamento
intestate,walang testamento
intestinal,ng mga bituka
intestine,bituka
intestines,mga bituka
intimacy,pagpapalagayang-loob
intimate,matalik na kaibigan
intimation,pagpapahiwatig
intime,Sa tamang panahon
intimidate,manakot
intimidated,Masindak
intimidating,pananakot
intimidation,pananakot
into,sa
intolerable,matatagalan
intolerance,hindi pagpaparaan
intolerant,intolerante
intonation,himig
intone,pahinain
intoxicant,ano mang gamot na nakalalasing
intoxicants,nakalalasing
intoxicate,malasing
intoxicated,lasing
intoxicating,nakalalasing
intoxication,pagkalasing
intractability,kailapan
intractable,mailap
intramural,nasa loob ng lunsod
intransigent,hindi mapagkakasundo
intransitive,katawanin
intreat,magmakaawa
intreated,inayunan
intrench,makialam
intrepid,napakatapang
intrepidity,kawalan ng takot
intricacy,kaguluhan
intricate,masalimuot
intrigue,intriga
intriguer,intrigante
intrigues,intriga
intriguing,nag-iintriga
intrinsic,tunay
introduce,ipakilala
introduced,ipinakilala
introducing,pagpapasok
introduction,pagpapakilala
introductions,Pagpapakilala
introductory,panguna
introspection,pagsisiyasat ng sarili
intrude,pumasok nang walang pahintulot
intruder,entremetido
intruders,manloloob
intruding,na nananatili
intrusion,panghihimasok
intrusive,pakialam
intrust,ipagkatiwala
intrusting,mapagtiwala
intuition,intuwisyon
inundate,umapaw
inundated,bahain
inundation,pag-apaw
inure,mamihasa
inutile,walang kasaysayan
invade,manghimasok
invaded,sinalakay
invader,mananalakay
invaders,manlulupig
invading,panghihimasok
invalid,Di-wasto
invalidate,magpawalang-bisa
invalidation,pagpapawalang-bisa
invalidity,kawalang-bisa
invaluable,walang kasinghalaga
invariable,walang pagbabago
invariably,walang paltos
invasion,pagsalakay
invasive,nagsasalakay
invective,tuligsa
inveigh,manuligsa
inveigle,lokohin
invent,ilikha
invented,imbento
inventer,imbentor
invention,imbensyon
inventions,imbensyon
inventive,mapag-imbento
inventor,imbentor
inventors,mangangatha
inventory,imbentaryo
inverse,kabaligtaran
inversion,pagbabaligtad
invert,magtaob
inverted,Baliktad
invest,mamuhunan
invested,namuhunan
investigate,imbestigahan
investigated,Siniyasat
investigates,iimbestiga
investigating,sinisiyasat
investigation,pagsisiyasat
investigations,pagsisiyasat
investigative,mausisa
investigator,tagapag-usig
investigators,mga imbestigador
investigatory,mausisa
investing,Namumuhunan
investiture,pagpapatibay
investment,pamumuhunan
investments,pamumuhunan
investor,mamumuhunan
investors,mamumuhunan
invests,ilalagay
inveterate,pusakal
invidious,kainis-inis
invigorate,magbigay-sigla
invigorating,nakapagpapalakas
invincibility,kawalan ng kayang magagapi
invincible,walang talo
inviolability,kabanalan
inviolable,hindi dapat labagin
inviolate,hindi nalalabag
invisible,hindi maaaring makita
invitation,imbitasyon
invitations,imbitasyon
invite,mag-anyaya
invited,Inimbitahan
inviter,aanyaya
invites,paanyaya
inviting,kahali-halina
invocation,pananalangin
invocations,invocation
invoiced,invoice
invoices,invoice
invoicing,pag-invoice
invoke,tumawag sa diyos
invoked,mahihingi
involuntarily,nang hindi kinukusa
involuntary,hindi sinasadya
involute,magulo
involution,kaguluhan
involve,magdawit
involved,kasangkot
involvement,paglahok
involves,nagsasangkot
involving,kinasasangkutan
invulnerability,anting-anting
invulnerable,hindi tinatablan
inward,papasok
inwardly,sa isip
inwardness,kalikasan
inwards,mga nasa loob
iodide,yodido
iodine,yodo
ionising,ionizing
iota,katiting
iraq,Irak
irascibility,pagkamayamutin
irascible,mainit ang ulo
irate,nagagalit
ire,galit
ireland,Irlanda
irish,Irlandes
irk,mabuwisit
irksome,nakapagsasawa
iron,bakal
ironclad,mahigpit
ironed,paplantsa
ironic,tumbalik
ironical,pabaligtad
ironically,balintuna
ironing,pamamalantsa
ironmonger,mangangalakal ng mga panindang bakal
ironmongery,pangangalakal ng mga panindang bakal
irons,bota
ironwork,kalakal na bakal
ironworks,pagawaan ng bakal
irony,balintunay
irradiate,mag-ilaw
irradiation,pag-iilaw
irrational,hindi makatwiran
irrationality,kalabagan sa katwiran
irreconcilable,hindi mapagkakasundo
irrecoverable,hindi na maibabalik
irredeemable,hindi na maibabalik
irreducible,hindi na mababawasan
irrefutable,hindi masasagot
irregular,hindi panay
irregularity,katiwalian
irregularly,hindi regular
irrelevance,kawalan ng kabagayan
irrelevant,hindi kaugnay
irreligious,walang relihiyon
irremediable,hindi na malulunasan
irremovable,hindi maaaring alisin
irreparable,hindi na mapananauli
irreplaceable,hindi maaaring palitan
irrepressible,hindi mapigil
irreproachable,walang maipipintas
irresistible,hindi mapaglabanan
irresolute,walang matibay na pasya
irresolution,pagsasalawahan
irresolvable,hindi maaaring lutasin
irrespective,hindi isinasaalang-alang
irresponsibility,kawalan ng pananagutan
irresponsible,hindi mapagkakatiwalaan
irretrievable,hindi mapananauli
irreverence,kawalang-galang
irreverent,walang pakundangan
irreversible,maaaring pawalang-bisa
irreversibly,tuluyan
irrevocable,hindi mapapalitan
irrevocably,hindi mababawi
irrigate,patubigan
irrigated,irigado
irrigation,patubig
irritability,pagkamayamutin
irritable,magagalitin
irritant,nagpapawalang-bisa
irritate,makainis
irritated,inis
irritating,nanggagalit
irritation,pangangati
irritative,nanggagalit
irruption,pagsalakay
is,ay
Isa,Ay isang
Isaiah,Isaya
isan,ay isang
isang,kumanta ako
Iscariot,Iscariote
isinglass,aysinggles
island,isla
islander,taong-isla
isle,maliit na pulo
isles,pulo
islet,munting pulo
ism,turo
isnt,is not
isolate,ihiwalay
isolated,ilang
isolating,nagbubukod
isolation,paghihiwalay
ISPs,ISP
Israelite,Israelita
Israelites,Israelita
issuance,labas
issue,problema
issued,Nagbigay
issuers,issuer
issues,mga isyu
istanbul,Istambul
isthmus,tangway
it,ito
italian,Italyano
italics,italiko
italy,Italiya
itch,hindi mapalagay o mapakali
itching,galis
itchy,makati
item,bagay
itemised,itemized
items,item
iterate,umulit
iteration,pag-ulit
iterations,iteration
iterative,umuulit
itinerant,mapaglakbay
itinerary,itineraryo
Ito,Ito Mga
its,nito
itself,kanyang sarili
ivied,napupuno ng aybi
ivory,garing
ivy,galamay-amo
jab,dumyab
jabber,satsat
jack,diyak
jackal,dyakal
jackanapes,taong bastos
jackass,uto-uto
jackboot,mataas na bota
jacket,dyaket
jackets,jacket
jackpot,dyekpot
Jacobin,Dyekobin
Jacobite,Dyekobait
jade,magpapagod
jaded,pinagod
jag,magpatulis
jagged,tulis-tulis
jaguar,hayop ng dyegyue
jail,bilangguan
jailbird,preso
jailed,ibinilanggo
jailer,bantay-bilangguan
jailor,bantay-bilangguan
jails,kulungan
jalopy,lumang kotse
jalousie,persyana
jam,siksikan
jamb,hamba
jamboree,dyambori
jamming,trapiko
jangle,pag-aaway
janitor,tagalinis
january,Enero
jap,Hapones
japan,magbarnis
Japanese,Hapon
jape,magbiro
jar,garapon
jargon,magulong pag-uusap
jarring,kawalan ng armonya
jars,garapon
Jas,Sant
jasmine,sampagita
Jaspar,Jaspe
Jasper,Dyasper
jaundice,paninilaw ng balat
jaundiced,may kinakampihan
jaunt,pagliliwaliw
jauntily,nang masigla
jaunty,masigla
javelin,panga
jaw,panga
jawbone,panga
jaws,panga
jay,ibon ng dyey
jaywalker,taong bumabagtas sa daan
jazzy,ng diyas
jealous,naiinggit
jealousy,selos
jeans,maong
jeer,umaglahi
jeers,pangungutya
Jehoshaphat,Jehosapat
jejune,mahirap
jejunum,dyidyunem
jell,maging halaya
jellied,naging halaya
jellify,maging halaya
jelly,halaya
jellyfish,dikya
jemmy,ulo ng lalaking tupa
Jenny,Dyeni
jeopardise,malagay sa panganib
jeopardised,jeopardized
jeopardises,jeopardizes
jeopardize,malagay sa panganib
jeopardy,panganib
Jephthah,Jephte
jerk,haltak
jerked,daing
jerky,maalog
jersey,Dyesi
jerseys,jersey
Jerusala©n,Jerusala \xc3\x82\xc2\xa9 n
Jess,Tanikala
Jessamine,Sampagita
jest,pagkatuwa
jester,payaso
jesting,mga biro
jesuit,Heswita
Jesuits,Heswita
jet,sagitsit
jettison,itapon ang kargada
jetty,daungan
jew,Hudyo
jewel,hiyas
jeweler,mag-aalahas
jewelled,jeweled
jeweller,mag-aalahas
jewellers,jewelers
jewellery,alahas
jewelry,alahas
jewels,hiyas
jews,Hudyo
jib,magsutil
jiffy,sandali
jig,magdyig
jiggle,pag-ugoy
jigsaw,lagari
jilt,lumimot
jimmy,puwersahin
jingle,kuliling
jingo,dyinggo
jingoism,dyinggoismo
jinks,mga biro
Jinn,Ispiritu
jinx,magbigay ng masamang palad
jitter,nerbiyusin
jitters,malabis na pagkatakot
jittery,ninenerbiyos
jive,daldal
job,trabaho
jobbing,nagtatrabaho nang hindi panay
jobless,walang trabaho
jobs,mga trabaho
jockey,malinlang
jockeys,Jockey
jocose,nakakatawa
jocular,palabiro
jocund,masaya
jog,pag-alog
jogger,yumayagyag
jogging,mabagal na takbo
join,sumali
joined,sumali
joinery,trabaho ng alwagi
joining,pagsali
joins,Sinamahan
joint,kasukasuan
jointed,kasukasuan
jointly,sama-sama
joints,kasukasuan
joist,suleras
joke,biro
joker,taong mapagbiro
joking,mapanukso
jokingly,pagbibiro
jollify,magpasaya
jollity,kasayahan
jolly,mapagpatawa
jolt,umalog
jolting,pagkaalog
jongens,Boys
Josh,si Josh
jostle,pagsisiksikan
jot,itala
jotting,sulat
joule,dyul
journal,pahayagan
journalese,wika ng mga pahayagan
journalism,pamamahayag
journalist,mamamahayag
journalistic,ng mga periyodista
journalists,mamamahayag
journals,journal
journey,paglalakbay
journeyed,naglakbay
journeying,naglalakbay
journeys,paglalakbay
joust,maglaban
Jove,Hupiter
jovial,masigla
joviality,kasayahan
jovian,katulad ni Hupiter
jowl,panga
joy,kagalakan
joyful,nagagalak
joyfully,galak
joyless,hindi masaya
joyous,masayang-masaya
joystick,dyoistik
ju,anting
jubilant,galak na galak
jubilate,magalak
jubilation,pagsasaya
jubilee,anibersaryo
Judaea,Judea
Judah,Dyuda
judaism,Hudaismo
judas,taksil
judder,manginig
Judean,Judea
judge,hukom
judged,hinatulan
judgement,paghatol
judgemental,judgmental
judgements,hatol
judges,mga hukom
judgeth,nagsisiyasat
judging,Pagpili sa
judgment,paghatol
judgments,hatol
judicature,paghatol
judicial,panghukuman
judiciary,panghukuman
judicious,mahusay magpasiya
judo,hudo
jug,pitsel
juggernaut,malupit na puwersa
juggle,salamangkahin
jugglery,pagsasalamangka
jugular,mahinang lugar
juicy,makatas
jukebox,aparatong musikal
Jul,Hulyo
july,Hulyo
jumble,kaguluhan
jumbled,ginulo
jumbo,elepante
jump,tumalon
jumped,kumuha ng puwesto
jumper,ang lumulukso
jumping,paglukso
jumpy,magugulatin
jun,Hunyo
juncture,sa sandaling ito
june,Hunyo
jungle,gubat
Juni,Hunyo
juniper,halaman ng dyuniper
junk,basura
junker,malumang bagay
junket,pagliliwaliw
junkmail,Basurang sulat
juntas,hunta
jupiter,Hupiter
jure,ayon sa batas
juridical,huridikal
jurisdiction,hurisdiksyon
jurisdictional,hurisdiksiyunal
jurisdictions,hurisdiksyon
jurisprudence,batas
jurisprudential,hurisprudensyal
jurist,dalubhasa sa batas
juror,hurado
jury,lupong tagahatol
juryman,tao sa hurado
just,lamang
justice,katarungan
justices,mahistrado
justifiable,karapat-dapat
justification,pagbibigay-katarungan
justificatory,nagpapawalang-sala
justified,Pantay
justifier,nagpapawalang-sala
justify,pawalang-sala
justifying,katwiran
justly,nang matarong
justness,katarungan
Justus,Tayo lang
jut,umbok
jute,dyut
juvenile,ng kabataan
juxtapose,pagtabihin
juxtaposition,pagtatabi-tabi
Kafir,Kapir
kale,sabaw ng gulay
kaleidoscope,kaleydoskopo
kaleidoscopic,kaleydoskopiko
Kamar,Kwarto
kangaroo,kanggaro
kangaroos,kangaroo
Kantian,Kantiano
Kapitel,Kabanata
Kazakhstan,Kasakstan
kedgeree,pagkain ng kedyeri
keek,pagsulyap
keel,kilya
keen,masigasig
keenness,katalasan
keep,panatilihin
keeper,tagabantay
keepers,tagapag-ingat
keepeth,tumutupad
keeping,nag-iingat
keeps,mapigil
keg,maliit na bariles
kennel,kulungan ng aso
kept,itinatago
kerb,gilid ng palitada
kerbs,curbs
kerchief,panyo
kerosene,petrolyo
kestrel,ibon ng kestrel
ketchup,ketsop
kettle,takure
key,susi
keyboards,keyboard
keyed,isinara sa pamamagitan ng susi
keyhole,susian
keynote,pangunahing tono
keystone,saligang bato
keystrokes,keystroke
khaki,kaki
khan,kan
Khedive,Kidiw
Khyber,Lalawigan
kibbutz,kibuts
kick,sipa
kickback,pagsasauli
kicked,sumipa
kicker,kabayong naninipa
kid,bata
kidnap,agawin
kidnapped,inagaw
kidnapping,pagkidnap
kidnappings,kidnapping
kidney,bato
kidneys,bato
kiev,Kyeb
kill,pumatay
killed,pinatay
killer,mamamatay
killeth,pumapatay
killing,pagpatay
killings,pagpatay
kiln,tapahan
kilogrammes,kilo
kilometer,kilometro
kilometers,kilometro
kilometre,kilometro
kilometres,kilometro
kilowatt,kilowat
kilt,mabilis na kumilos
kilter,ayos
kin,kamag-anak
kind,uri
kindergartens,kindergarten
kindle,papagsiklabin
kindled,nagalab
kindliness,kabaitan
kindling,pagsisindi
kindly,mabait
kindness,kagandahang-loob
kindred,magkamag-anak
kindreds,angkan
kinds,uri
kinematic,kinematiko
kinematics,kinematika
kinetic,kinetiko
kinetics,kinetika
king,hari
kingdom,kaharian
kingdoms,kaharian
kingfisher,susulbot
kingly,bagay sa hari
kingpin,importanteng tao
kings,hari
kingship,pagkahari
Kingston,Kinston
kink,pilipit
kinky,kakatuwang kaisipan
kinsfolk,mga kamag-anak
kinshasa,Kinsasa
kinship,pagkakamag-anak
kinsman,kamag-anak
kinsmen,mga kapatid
kiosk,gloryeta
kiosks,kiosk
kipper,tinapa
kirk,simbahan
kismet,palad
kiss,halik
kissed,hinagkan
kisses,mga halik
kissing,halik
kitbag,sakong dinadala sa likod
kitchen,kusina
kitchenette,maliit na kusina
kitchenware,pinggan
kite,saranggola
kites,saranggola
kith,mga kaibigan
kitten,kuting
kittenish,masigla
kittens,kuting
klaxon,klakson
kleptomania,kleptomanya
kleptomaniac,makating-kamay
knack,pambihirang kakayahan
knap,magdurog
knapsack,tampipi
knave,taong tuso
knavery,panlilinlang
knavish,manlilinlang
knead,masahin
kneading,pagmamasa
knee,tuhod
kneecap,bulalo
kneel,lumuhod
kneeled,lumuhod
kneeling,lumuluhod
kneels,lumuhod
knees,mga tuhod
knell,plegarya
knelt,lumuhod
knesset,knesit
knew,Alam
knewest,nakilala
knickerbockers,mataas na medyas
knickers,mataas na medyas
knife,kutsilyo
knifes,kutsilyo
knight,kabalyero
knighthood,titulo ng kabalyero
knightly,marangal
knit,mangunot
knitted,niniting
knitting,pagniniting
knitwear,mga niniting na damit
knives,kutsilyo
knob,hawakan ng pinto
knock,magpatumba
knocked,bagsak
knocker,pantuktok
knocking,katok
knoll,umbok
knot,buhol
knots,buhol
knotty,mabuko
knout,pamalo
know,maalaman
knowable,nalalaman
knowed,Alam
Knowest,Nalalaman
knoweth,nakaaalam
knowing,pag-alam
knowingly,sadya
knowledge,kaalaman
knowledgeable,matalino
known,kilala
knows,alam
knuckle,buko
knuckles,liyabe
koala,hayop ng koala
Kohl,Tina para sa mga pilikmata
Konigs,K\xc3\x83\xc2\xb6nigs
konnen,k\xc3\x83\xc2\xb6nnen
koran,Kuran
korean,Koreano
Korper,K\xc3\x83\xc2\xb6rper
korte,Maikling
kosher,tama
Krishna,Krisna
krypton,kripton
kuitenkin,Gayunman
kungfu,kung Fu
kuwait,Kuweit
lab,laboratoryo
label,etiketa
labeled,may tatak
labelled,may tatak
labelling,labeling
labels,mga label
labial,panlabi
labile,nagbabago
LABOR,PAGGAWA
laboratory,laboratoryo
labored,nahirapan
laborer,trabahador
laborers,manggagawa
laboring,nagtratrabaho
laborious,matrabaho
labour,trabaho
laboured,nahirapan
labourer,trabahador
labourers,manggagawa
labouring,nagtratrabaho
labours,labors
labyrinth,labirint
lace,puntas
lacerate,maglaslas
laceration,laserasyon
lachrymal,maluha
lachrymose,mapagluha
lack,kakulangan
lackadaisical,natitigilan
lacked,nagkulang
lackey,utusan
lacking,kulang
lacklustre,walang kinang
lacks,Kulang
laconic,matipid magsalita
lacquer,may kakulangan
lacquey,utusan
lactation,paggagatas
lactic,mula sa gatas
lacy,malaso
lad,batang lalaki
ladder,hagdan
lade,kargahan
laden,may karga
lading,pagkarga
ladle,kutsarunin
lady,babae
ladybird,kulisap
ladylike,mayumi
lag,pagkakahuli
lager,serbesa
lagga,Para magdagdag ng
laggard,mabagal
lagging,pagkahuli
lagoon,laguna
laid,inilatag
lair,pugad
laity,mga karaniwang tao
lake,dagat-dagatan
lakes,lawa
Lamanites,Lamanita
lamb,kordero
lambent,medyo maliwanag
lambing,pagtutupa
lambs,batang tupa
lame,pilay
lameness,pagkapilay
lament,tumaghoy
lamentable,kahina-hinayang
lamentation,panaghoy
lamentations,pagpipighati
laments,Nalulungkot
laminate,nakalamina
laminated,nakalamina
lamination,paglalamina
lamp,lampara
lamplight,liwanag ng ilaw
lamplighter,tagapagsindi ng lampara
lampoon,mapanuyang panunulat
lamppost,poste ng ilaw
lamps,lamp
lampshade,lampara
lanca,Lanka
lança,Lanka
lance,sumibat
lancer,tagasibat
lances,sibat
lancet,lanseta
land,lupa
landed,may lupain
landfall,pagtanaw sa lupain
landlady,kasera
landless,walang lupain
landlord,may-ari
landlords,maylupa
landmark,palatandaan
landmarks,landmark
landmine,mina
landowner,maylupa
landowners,maylupa
landowning,may-ari ng lupa
lands,lupang
landscape,tanawin
landscapes,landscape
landslide,guho ng lupa
landslides,pagguho ng lupa
landslip,pagguho
landward,patungo sa lupa
lane,daanan
language,wika
languages,mga wika
langue,Wika
languid,lupaypay
languish,maunsiyami
languishes,nahahapis
languishing,nangungunsiyami
languor,panghihina
languorous,matamlay
lank,tuwid at malambot
lanky,matangkad
lantern,parol
lanterns,Lantern
lanyard,pisi
lap,sanib
lapel,sulapa
lapse,pagdaan ng panahon
lapsed,lipas
laptops,laptop
larboard,kaliwang gilid ng bapor
larceny,pagnanakaw
lard,mantika
larder,paminggalan
large,malaki
largely,higit sa lahat
largeness,kalakhan
larger,mas malaki
largess,regalo
largesse,ng regalo
largest,pinakamalaking
largo,mabagal
lariat,silo
lark,magkatuwaan
larva,uod
larvae,uod
larval,uod
laryngitis,laringhitis
larynx,babagtingan
lascivious,malibog
lasciviousness,kahalayan
lasers,Laser
lash,manuligsa
lashes,pilikmata
lashing,paghagupit
lashings,paghahagupit
lass,dalagita
lassie,dalagita
lassitude,panlalambot ng katawan
Laßt,L\xc3\x83\xc2\xa4sst
last,wakas
lasted,tumagal
lasting,panghabang-buhay
lastly,bilang wakas
lasts,magtatagal
latch,aldaba
latchkey,susi
late,huli
lately,kani-kanina lamang
latency,pagkawalang-kilos
lateness,pagkahuli
latent,nakatago
later,mamaya
lateral,pag-ilid
latest,pinakabagong
lath,magliston
lathe,makinang panlalik
lather,bula ng sabon
latin,Latino
latitude,latitud
latitudes,latitude
latrine,palikuran
